c3833_g1_i2	Q09748	4.00	0.07	16.84	26.37	GO:0000001	mitochondrion inheritance
						GO:0005783	endoplasmic reticulum
						GO:0005886	plasma membrane
						GO:0006810	transport
						GO:0006811	ion transport
						GO:0016020	membrane
						GO:0016021	integral component of membrane
						GO:0016491	oxidoreductase activity
						GO:0033215	reductive iron assimilation
						GO:0046872	metal ion binding
						GO:0055072	iron ion homeostasis
						GO:0055114	oxidation-reduction process
						GO:0070627	NA
c5084_g1_i1	Q9USP8	462.23	170.65	82.65	1343.03	GO:0000287	magnesium ion binding
						GO:0003723	RNA binding
						GO:0004449	isocitrate dehydrogenase (NAD+) activity
						GO:0005739	mitochondrion
						GO:0005759	mitochondrial matrix
						GO:0006099	tricarboxylic acid cycle
						GO:0006102	isocitrate metabolic process
						GO:0006537	glutamate biosynthetic process
						GO:0008652	cellular amino acid biosynthetic process
						GO:0016491	oxidoreductase activity
						GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
						GO:0046872	metal ion binding
						GO:0051287	NAD binding
						GO:0055114	oxidation-reduction process
c2268_g1_i2	P87157	12.43	11.87	3.23	77.00	GO:0003674	molecular_function
						GO:0005622	intracellular
						GO:0005794	Golgi apparatus
						GO:0005802	trans-Golgi network
						GO:0006810	transport
						GO:0006886	intracellular protein transport
						GO:0006896	Golgi to vacuole transport
						GO:0015031	protein transport
						GO:0016192	vesicle-mediated transport
						GO:0030131	clathrin adaptor complex
c5038_g1_i1	NA	835.97	6594.79	178.12	1313.01	NA	NA
c5928_g1_i1	NA	8785.03	11720.86	291.58	17505.61	NA	NA
c2086_g1_i2	Q9URT2	8.17	0.00	17.47	15.98	GO:0000347	THO complex
						GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0006368	transcription elongation from RNA polymerase II promoter
						GO:0006406	mRNA export from nucleus
c2982_g1_i1	O13780	83.04	14.87	47.95	156.84	GO:0004012	NA
						GO:0005737	cytoplasm
						GO:0005794	Golgi apparatus
						GO:0005886	plasma membrane
						GO:0006950	response to stress
						GO:0016020	membrane
						GO:0016021	integral component of membrane
						GO:0032153	cell division site
						GO:0034599	cellular response to oxidative stress
						GO:0045332	phospholipid translocation
						GO:0051286	cell tip
c3617_g1_i2	P14068	27.94	76.55	54.81	0.00	GO:0000122	negative regulation of transcription by RNA polymerase II
						GO:0005049	nuclear export signal receptor activity
						GO:0005525	GTP binding
						GO:0005634	nucleus
						GO:0005635	nuclear envelope
						GO:0005643	nuclear pore
						GO:0005829	cytosol
						GO:0006605	protein targeting
						GO:0006611	protein export from nucleus
						GO:0006810	transport
						GO:0006886	intracellular protein transport
						GO:0008536	Ran GTPase binding
						GO:0015031	protein transport
						GO:0034399	nuclear periphery
						GO:0034599	cellular response to oxidative stress
						GO:0051168	nuclear export
c4967_g1_i1	Q09864	444.06	2369.25	565.50	69.82	GO:0000166	nucleotide binding
						GO:0003697	single-stranded DNA binding
						GO:0005524	ATP binding
						GO:0005737	cytoplasm
						GO:0005739	mitochondrion
						GO:0006457	protein folding
						GO:0030150	protein import into mitochondrial matrix
						GO:0034605	cellular response to heat
						GO:0042026	protein refolding
						GO:0042645	mitochondrial nucleoid
						GO:0044267	cellular protein metabolic process
						GO:0061077	chaperone-mediated protein folding
c5401_g1_i1	P21911	614.49	327.72	153.28	1178.15	GO:0005737	cytoplasm
						GO:0005739	mitochondrion
						GO:0005743	mitochondrial inner membrane
						GO:0005749	mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)
						GO:0006099	tricarboxylic acid cycle
						GO:0006105	succinate metabolic process
						GO:0006121	mitochondrial electron transport, succinate to ubiquinone
						GO:0008177	succinate dehydrogenase (ubiquinone) activity
						GO:0009055	electron transfer activity
						GO:0016020	membrane
						GO:0016491	oxidoreductase activity
						GO:0046872	metal ion binding
						GO:0051536	iron-sulfur cluster binding
						GO:0051537	2 iron, 2 sulfur cluster binding
						GO:0051538	3 iron, 4 sulfur cluster binding
						GO:0051539	4 iron, 4 sulfur cluster binding
						GO:0055114	oxidation-reduction process
c4998_g1_i1	O59838	278.06	2036.46	695.91	104.17	GO:0000166	nucleotide binding
						GO:0000774	adenyl-nucleotide exchange factor activity
						GO:0005524	ATP binding
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006457	protein folding
						GO:0034605	cellular response to heat
						GO:0042026	protein refolding
						GO:0050790	regulation of catalytic activity
c4636_g1_i1	O14050	0.00	24.85	0.00	11.58	GO:0005509	calcium ion binding
						GO:0006874	cellular calcium ion homeostasis
						GO:0006884	cell volume homeostasis
						GO:0008381	mechanosensitive ion channel activity
						GO:0016020	membrane
						GO:0016021	integral component of membrane
						GO:0032541	cortical endoplasmic reticulum
						GO:0034220	ion transmembrane transport
						GO:0055085	transmembrane transport
c1486_g1_i1	Q09688	102.80	42.68	18.55	1446.50	GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0005783	endoplasmic reticulum
						GO:0005794	Golgi apparatus
						GO:0008150	biological_process
c545_g1_i1	Q9P6K9	16.99	51.97	158.52	15.09	GO:0004497	monooxygenase activity
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0007018	microtubule-based movement
						GO:0008612	peptidyl-lysine modification to peptidyl-hypusine
						GO:0016491	oxidoreductase activity
						GO:0019135	deoxyhypusine monooxygenase activity
						GO:0046872	metal ion binding
						GO:0048311	mitochondrion distribution
						GO:0055114	oxidation-reduction process
c4756_g5_i1	P0CT42	0.00	73.98	13.76	0.00	GO:0003676	nucleic acid binding
						GO:0003677	DNA binding
						GO:0003723	RNA binding
						GO:0003824	catalytic activity
						GO:0003887	DNA-directed DNA polymerase activity
						GO:0003964	RNA-directed DNA polymerase activity
						GO:0004190	aspartic-type endopeptidase activity
						GO:0004518	nuclease activity
						GO:0004519	endonuclease activity
						GO:0005575	cellular_component
						GO:0006278	RNA-dependent DNA biosynthetic process
						GO:0006310	DNA recombination
						GO:0006508	proteolysis
						GO:0008152	metabolic process
						GO:0008233	peptidase activity
						GO:0015074	DNA integration
						GO:0016740	transferase activity
						GO:0016779	nucleotidyltransferase activity
						GO:0016787	hydrolase activity
						GO:0046872	metal ion binding
						GO:0071897	DNA biosynthetic process
						GO:0090305	nucleic acid phosphodiester bond hydrolysis
c6000_g1_i1	O74914	962.90	182.78	8.39	677.21	GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006508	proteolysis
						GO:0008233	peptidase activity
						GO:0016787	hydrolase activity
						GO:0019172	glyoxalase III activity
						GO:0019249	lactate biosynthetic process
						GO:0034599	cellular response to oxidative stress
c169_g1_i1	Q9P782	310.16	1986.52	301.97	118.05	GO:0001671	ATPase activator activity
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006457	protein folding
						GO:0006950	response to stress
						GO:0031072	heat shock protein binding
						GO:0032781	positive regulation of ATPase activity
						GO:0034605	cellular response to heat
						GO:0051087	chaperone binding
c1744_g1_i1	Q9P378	41.19	140.60	802.08	95.31	GO:0000902	cell morphogenesis
						GO:0000917	division septum assembly
						GO:0000936	primary cell septum
						GO:0005576	extracellular region
						GO:0005618	cell wall
						GO:0005975	carbohydrate metabolic process
						GO:0007163	establishment or maintenance of cell polarity
						GO:0009277	fungal-type cell wall
						GO:0016020	membrane
						GO:0016740	transferase activity
						GO:0030427	site of polarized growth
						GO:0031225	anchored component of membrane
						GO:0031362	anchored component of external side of plasma membrane
						GO:0034407	cell wall (1->3)-beta-D-glucan metabolic process
						GO:0042124	1,3-beta-glucanosyltransferase activity
						GO:0043188	cell septum edging
						GO:0071555	cell wall organization
						GO:0071852	fungal-type cell wall organization or biogenesis
						GO:0071940	fungal-type cell wall assembly
						GO:0071944	cell periphery
						GO:0071966	fungal-type cell wall polysaccharide metabolic process
c4671_g1_i2	Q9C105	7.51	21.76	71.21	10.32	GO:0000324	fungal-type vacuole
						GO:0004568	chitinase activity
						GO:0005576	extracellular region
						GO:0005975	carbohydrate metabolic process
						GO:0008152	metabolic process
						GO:0009277	fungal-type cell wall
						GO:0009986	cell surface
						GO:0016787	hydrolase activity
						GO:0016798	hydrolase activity, acting on glycosyl bonds
						GO:0034232	ascospore wall chitin catabolic process
						GO:0046379	extracellular polysaccharide metabolic process
						GO:1902409	NA
c4502_g1_i1	O13614	721.75	1617.63	1853.49	229.36	GO:0000054	ribosomal subunit export from nucleus
						GO:0002181	cytoplasmic translation
						GO:0003735	structural constituent of ribosome
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0022627	cytosolic small ribosomal subunit
						GO:0030529	NA
c4633_g1_i1	Q10499	336.87	47.83	8.52	169.56	GO:0005634	nucleus
						GO:0005739	mitochondrion
						GO:0005741	mitochondrial outer membrane
						GO:0005829	cytosol
						GO:0006915	apoptotic process
						GO:0016020	membrane
						GO:0016491	oxidoreductase activity
						GO:0016668	oxidoreductase activity, acting on a sulfur group of donors, NAD(P) as acceptor
						GO:0045454	cell redox homeostasis
						GO:0046872	metal ion binding
						GO:0050660	flavin adenine dinucleotide binding
						GO:0051536	iron-sulfur cluster binding
						GO:0051537	2 iron, 2 sulfur cluster binding
						GO:0055114	oxidation-reduction process
						GO:0071452	cellular response to singlet oxygen
c1416_g1_i1	Q10327	761.83	69.56	20.51	188.08	GO:0003674	molecular_function
						GO:0005575	cellular_component
						GO:0008150	biological_process
c1729_g1_i1	Q9Y7P0	167.67	65.19	35.31	833.93	GO:0004746	riboflavin synthase activity
						GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0009231	riboflavin biosynthetic process
						GO:0016491	oxidoreductase activity
						GO:0016740	transferase activity
						GO:0055114	oxidation-reduction process
c1140_g1_i1	Q9USN5	105.64	22.08	9.56	267.43	GO:0004352	glutamate dehydrogenase (NAD+) activity
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006520	cellular amino acid metabolic process
						GO:0006536	glutamate metabolic process
						GO:0016491	oxidoreductase activity
						GO:0019551	glutamate catabolic process to 2-oxoglutarate
						GO:0055114	oxidation-reduction process
c6155_g1_i1	O13912	90.22	40.65	0.00	53.32	GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0008150	biological_process
						GO:0016020	membrane
						GO:0016021	integral component of membrane
c4754_g1_i1	Q9P3U6	159.05	1.60	1.14	11.61	GO:0005358	high-affinity glucose:proton symporter activity
						GO:0005887	integral component of plasma membrane
						GO:0006810	transport
						GO:0008643	carbohydrate transport
						GO:0016020	membrane
						GO:0016021	integral component of membrane
						GO:0022857	transmembrane transporter activity
						GO:0022891	NA
						GO:0032445	fructose import
						GO:0046323	glucose import
						GO:0055054	fructose:proton symporter activity
						GO:0055085	transmembrane transport
c580_g1_i1	Q9P6I7	17.22	15.75	191.70	29.03	GO:0000034	adenine deaminase activity
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006146	adenine catabolic process
						GO:0008270	zinc ion binding
						GO:0009117	nucleotide metabolic process
						GO:0016787	hydrolase activity
						GO:0019239	deaminase activity
						GO:0043103	hypoxanthine salvage
						GO:0046872	metal ion binding
c4853_g1_i1	O13972	243.96	490.61	856.72	79.03	GO:0003824	catalytic activity
						GO:0004372	glycine hydroxymethyltransferase activity
						GO:0005737	cytoplasm
						GO:0006544	glycine metabolic process
						GO:0006563	L-serine metabolic process
						GO:0006730	one-carbon metabolic process
						GO:0016740	transferase activity
						GO:0030170	pyridoxal phosphate binding
						GO:0035999	tetrahydrofolate interconversion
c87_g1_i1	Q09892	14.47	13.00	0.00	52.57	GO:0000161	osmosensory signaling MAPK cascade
						GO:0000166	nucleotide binding
						GO:0004672	protein kinase activity
						GO:0004674	protein serine/threonine kinase activity
						GO:0004707	MAP kinase activity
						GO:0005515	protein binding
						GO:0005524	ATP binding
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006351	transcription, DNA-templated
						GO:0006355	regulation of transcription, DNA-templated
						GO:0006468	protein phosphorylation
						GO:0006995	cellular response to nitrogen starvation
						GO:0010520	regulation of reciprocal meiotic recombination
						GO:0010847	regulation of chromatin assembly
						GO:0010848	regulation of chromatin disassembly
						GO:0010971	positive regulation of G2/M transition of mitotic cell cycle
						GO:0016301	kinase activity
						GO:0016310	phosphorylation
						GO:0016740	transferase activity
						GO:0016772	transferase activity, transferring phosphorus-containing groups
						GO:0030996	obsolete mitotic cell cycle arrest in response to nitrogen starvation
						GO:0031990	mRNA export from nucleus in response to heat stress
						GO:0034063	stress granule assembly
						GO:0035065	regulation of histone acetylation
						GO:0035617	stress granule disassembly
						GO:0036091	positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress
						GO:0036283	obsolete positive regulation of transcription factor import into nucleus in response to oxidative stress
						GO:0038079	obsolete MAP kinase activity involved in osmosensory signaling pathway
						GO:0043556	regulation of translation in response to oxidative stress
						GO:0043557	regulation of translation in response to osmotic stress
						GO:0043949	regulation of cAMP-mediated signaling
						GO:0045944	positive regulation of transcription by RNA polymerase II
						GO:0051101	regulation of DNA binding
						GO:0051403	stress-activated MAPK cascade
						GO:0051445	regulation of meiotic cell cycle
						GO:0051595	response to methylglyoxal
						GO:0070314	G1 to G0 transition
						GO:0070321	regulation of translation in response to nitrogen starvation
						GO:0071243	cellular response to arsenic-containing substance
						GO:0071473	cellular response to cation stress
						GO:0071849	G1 cell cycle arrest in response to nitrogen starvation
						GO:1900391	obsolete regulation of cAMP-mediated signaling by regulation of transcription from RNA polymerase II promoter
						GO:1900528	obsolete regulation of cell shape involved in G1 to G0 transition
						GO:1902629	regulation of mRNA stability involved in cellular response to UV
						GO:1990263	spore wall assembly MAPK cascade
c305_g1_i1	Q9P778	73.80	656.12	40.92	48.25	GO:0005576	extracellular region
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006508	proteolysis
						GO:0008233	peptidase activity
						GO:0008236	serine-type peptidase activity
						GO:0016787	hydrolase activity
c4809_g1_i1	O94698	3.86	57.58	117.69	7.89	GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0006364	rRNA processing
						GO:0042254	ribosome biogenesis
						GO:0043234	NA
c2673_g2_i1	NA	30.87	8.36	0.00	33.98	NA	NA
c6038_g1_i1	NA	7.37	38.05	0.00	37.67	NA	NA
c4639_g2_i2	P79013	393.32	1068.55	1223.96	113.66	GO:0002181	cytoplasmic translation
						GO:0003723	RNA binding
						GO:0003735	structural constituent of ribosome
						GO:0005622	intracellular
						GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0019843	rRNA binding
						GO:0022627	cytosolic small ribosomal subunit
						GO:0030529	NA
						GO:0042254	ribosome biogenesis
c482_g1_i1	O94602	128.36	112.60	23.66	325.29	GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0008150	biological_process
c4601_g1_i2	NA	13.67	0.00	13.86	29.72	NA	NA
c5281_g1_i1	O60198	47.54	331.33	756.09	26.34	GO:0000166	nucleotide binding
						GO:0004478	methionine adenosyltransferase activity
						GO:0005524	ATP binding
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006555	methionine metabolic process
						GO:0006556	S-adenosylmethionine biosynthetic process
						GO:0006730	one-carbon metabolic process
						GO:0016740	transferase activity
						GO:0046872	metal ion binding
c5166_g1_i1	Q9HGL6	17.35	168.35	197.83	46.65	GO:0003723	RNA binding
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006364	rRNA processing
						GO:0032153	cell division site
						GO:0042254	ribosome biogenesis
c1155_g1_i1	P78797	19.60	243.83	14.88	54.98	GO:0000324	fungal-type vacuole
						GO:0003674	molecular_function
						GO:0008150	biological_process
c4561_g2_i1	O59675	780.67	2435.09	2228.73	145.31	GO:0002181	cytoplasmic translation
						GO:0003723	RNA binding
						GO:0003735	structural constituent of ribosome
						GO:0005622	intracellular
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0015935	small ribosomal subunit
						GO:0019843	rRNA binding
						GO:0022627	cytosolic small ribosomal subunit
						GO:0030529	NA
						GO:0042254	ribosome biogenesis
c3784_g1_i1	Q09745	314.75	1377.55	107.76	221.22	GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0008150	biological_process
						GO:0016491	oxidoreductase activity
						GO:0055114	oxidation-reduction process
c2216_g1_i1	O13889	42.25	25.90	9.65	116.26	GO:0000166	nucleotide binding
						GO:0002183	cytoplasmic translational initiation
						GO:0004672	protein kinase activity
						GO:0004674	protein serine/threonine kinase activity
						GO:0004694	eukaryotic translation initiation factor 2alpha kinase activity
						GO:0005515	protein binding
						GO:0005524	ATP binding
						GO:0005829	cytosol
						GO:0006468	protein phosphorylation
						GO:0016301	kinase activity
						GO:0016310	phosphorylation
						GO:0016740	transferase activity
						GO:0016772	transferase activity, transferring phosphorus-containing groups
						GO:0017148	negative regulation of translation
						GO:0032063	negative regulation of translational initiation in response to osmotic stress
c5069_g1_i1	O74791	13.80	102.64	206.92	46.99	GO:0000054	ribosomal subunit export from nucleus
						GO:0000166	nucleotide binding
						GO:0003723	RNA binding
						GO:0003924	GTPase activity
						GO:0005525	GTP binding
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0006184	obsolete GTP catabolic process
						GO:0006364	rRNA processing
						GO:0006810	transport
						GO:0015031	protein transport
						GO:0040010	positive regulation of growth rate
						GO:0042254	ribosome biogenesis
c1033_g1_i1	Q9UUH8	39.18	0.00	12.09	111.88	GO:0000324	fungal-type vacuole
						GO:0003674	molecular_function
						GO:0005773	vacuole
						GO:0005774	vacuolar membrane
						GO:0008150	biological_process
						GO:0016020	membrane
						GO:0016021	integral component of membrane
c2585_g1_i1	Q9UT63	276.18	69.36	4.12	90.22	GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0008150	biological_process
						GO:0008152	metabolic process
						GO:0016787	hydrolase activity
c4746_g1_i3	Q09740	0.00	4.91	10.00	26.34	GO:0004360	glutamine-fructose-6-phosphate transaminase (isomerizing) activity
						GO:0005829	cytosol
						GO:0005975	carbohydrate metabolic process
						GO:0006031	chitin biosynthetic process
						GO:0006048	UDP-N-acetylglucosamine biosynthetic process
						GO:0006541	glutamine metabolic process
						GO:0008152	metabolic process
						GO:0008483	transaminase activity
						GO:0016051	carbohydrate biosynthetic process
						GO:0016740	transferase activity
						GO:0030246	carbohydrate binding
						GO:0045229	external encapsulating structure organization
c6235_g1_i1	O13725	215.06	56.05	6.59	629.04	GO:0000166	nucleotide binding
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005739	mitochondrion
						GO:0005829	cytosol
						GO:0016853	isomerase activity
						GO:0046496	nicotinamide nucleotide metabolic process
						GO:0046872	metal ion binding
						GO:0052856	NADHX epimerase activity
c4971_g1_i1	O94440	1619.81	631.10	17.44	1222.13	GO:0003674	molecular_function
						GO:0008150	biological_process
						GO:0016020	membrane
						GO:0016021	integral component of membrane
c1088_g1_i1	Q10111	33.30	8.49	3.22	0.00	GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0008150	biological_process
c5897_g1_i1	Q9USI5	367.94	2611.91	362.31	101.21	GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006457	protein folding
						GO:0031072	heat shock protein binding
						GO:0043234	NA
c5846_g1_i1	O42909	867.49	1077.02	58.95	1174.82	GO:0004024	alcohol dehydrogenase activity, zinc-dependent
						GO:0005737	cytoplasm
						GO:0005739	mitochondrion
						GO:0005783	endoplasmic reticulum
						GO:0005794	Golgi apparatus
						GO:0008150	biological_process
						GO:0008270	zinc ion binding
						GO:0016491	oxidoreductase activity
						GO:0055114	oxidation-reduction process
c4619_g2_i1	Q9UUC1	353.64	1331.03	1402.56	109.40	GO:0002181	cytoplasmic translation
						GO:0003735	structural constituent of ribosome
						GO:0005622	intracellular
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0022625	cytosolic large ribosomal subunit
						GO:0030529	NA
c2248_g1_i2	NA	12.35	0.00	1.59	111.70	NA	NA
c3115_g1_i1	O74395	54.05	13.88	322.91	68.43	GO:0005783	endoplasmic reticulum
						GO:0006810	transport
						GO:0006811	ion transport
						GO:0015343	siderophore transmembrane transporter activity
						GO:0016020	membrane
						GO:0016021	integral component of membrane
						GO:0033214	siderophore-dependent iron import into cell
						GO:0044718	siderophore transmembrane transport
						GO:0055072	iron ion homeostasis
c3473_g1_i1	O13802	18.22	95.23	190.04	30.24	GO:0005515	protein binding
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0006364	rRNA processing
						GO:0042254	ribosome biogenesis
						GO:0044732	mitotic spindle pole body
c5817_g1_i1	A9ZLL8	4172.13	2138.13	10.83	899.42	NA	NA
c5525_g1_i1	NA	8.36	0.00	2.26	95.08	NA	NA
c4979_g1_i1	Q10101	1763.87	4578.67	5506.98	720.04	GO:0002181	cytoplasmic translation
						GO:0003735	structural constituent of ribosome
						GO:0005622	intracellular
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0022627	cytosolic small ribosomal subunit
						GO:0030529	NA
						GO:0042254	ribosome biogenesis
c4364_g1_i2	O43120	28.34	38.66	0.05	13.52	GO:0000166	nucleotide binding
						GO:0003676	nucleic acid binding
						GO:0003723	RNA binding
						GO:0005515	protein binding
						GO:0005684	U2-type spliceosomal complex
						GO:0005686	U2 snRNP
						GO:0006397	mRNA processing
						GO:0008380	RNA splicing
						GO:0045292	mRNA cis splicing, via spliceosome
c5856_g1_i1	Q9UTI1	0.00	0.00	7.98	95.18	GO:0004866	endopeptidase inhibitor activity
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0010951	negative regulation of endopeptidase activity
						GO:0016568	NA
						GO:0043161	proteasome-mediated ubiquitin-dependent protein catabolic process
						GO:0070628	proteasome binding
c133_g1_i1	Q9P7B4	185.91	670.81	65.52	199.51	GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0008150	biological_process
						GO:0008152	metabolic process
						GO:0016491	oxidoreductase activity
						GO:0055114	oxidation-reduction process
c5340_g1_i1	O14317	255.90	1057.34	1158.57	7.20	GO:0002182	cytoplasmic translational elongation
						GO:0003735	structural constituent of ribosome
						GO:0005622	intracellular
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0005840	ribosome
						GO:0006412	translation
						GO:0006414	translational elongation
						GO:0022625	cytosolic large ribosomal subunit
						GO:0030529	NA
c3718_g2_i1	O59721	19.79	0.00	10.89	30.95	GO:0001522	pseudouridine synthesis
						GO:0003723	RNA binding
						GO:0005634	nucleus
						GO:0005739	mitochondrion
						GO:0006396	RNA processing
						GO:0008033	tRNA processing
						GO:0009451	RNA modification
						GO:0009982	pseudouridine synthase activity
						GO:0016853	isomerase activity
						GO:0031119	tRNA pseudouridine synthesis
c3013_g1_i1	O13772	36.91	116.24	8.79	42.84	GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0008150	biological_process
c2826_g1_i1	NA	0.00	111.77	0.00	0.00	NA	NA
c3408_g2_i1	P78972	4.67	22.20	81.46	8.96	GO:0000070	mitotic sister chromatid segregation
						GO:0000778	condensed nuclear chromosome kinetochore
						GO:0005515	protein binding
						GO:0005634	nucleus
						GO:0007049	cell cycle
						GO:0007067	NA
						GO:0007092	NA
						GO:0007094	mitotic spindle assembly checkpoint
						GO:0032153	cell division site
						GO:0033597	mitotic checkpoint complex
						GO:0034613	cellular protein localization
						GO:0044732	mitotic spindle pole body
						GO:0051301	cell division
						GO:0072686	mitotic spindle
c6135_g1_i1	O59858	1529.49	3235.30	143.54	1980.15	GO:0004601	peroxidase activity
						GO:0004602	glutathione peroxidase activity
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006790	sulfur compound metabolic process
						GO:0006979	response to oxidative stress
						GO:0016491	oxidoreductase activity
						GO:0019430	removal of superoxide radicals
						GO:0034605	cellular response to heat
						GO:0055114	oxidation-reduction process
						GO:0070301	cellular response to hydrogen peroxide
						GO:0071470	cellular response to osmotic stress
c6194_g1_i1	P87147	383.44	994.83	973.19	107.32	GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0005854	nascent polypeptide-associated complex
						GO:0006810	transport
						GO:0015031	protein transport
						GO:0042788	polysomal ribosome
						GO:0043130	ubiquitin binding
						GO:0051082	unfolded protein binding
						GO:0051083	'de novo' cotranslational protein folding
c4703_g2_i1	O94487	15.78	158.80	7.67	64.00	GO:0000166	nucleotide binding
						GO:0004672	protein kinase activity
						GO:0004674	protein serine/threonine kinase activity
						GO:0005524	ATP binding
						GO:0005628	prospore membrane
						GO:0005634	nucleus
						GO:0005730	nucleolus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006468	protein phosphorylation
						GO:0016301	kinase activity
						GO:0016310	phosphorylation
						GO:0016740	transferase activity
						GO:0016772	transferase activity, transferring phosphorus-containing groups
						GO:0031321	ascospore-type prospore assembly
						GO:0032120	ascospore-type prospore membrane assembly
						GO:0032889	regulation of vacuole fusion, non-autophagic
						GO:0035974	meiotic spindle pole body
						GO:0051321	meiotic cell cycle
c1859_g1_i2	Q96WU9	61.35	0.00	2.95	79.54	GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0008150	biological_process
c5297_g1_i1	Q10352	38.49	361.16	47.19	37.88	GO:0003958	NADPH-hemoprotein reductase activity
						GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0020037	heme binding
						GO:0042168	heme metabolic process
						GO:0046872	metal ion binding
						GO:0055114	oxidation-reduction process
c4712_g3_i1	O14367	60.79	8.81	7.40	251.67	GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0005829	cytosol
						GO:0006810	transport
						GO:0035432	positive regulation of gluconate transmembrane transport
c66_g1_i1	O94435	325.45	603.49	42.01	686.98	GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0051321	meiotic cell cycle
c4378_g1_i3	O94721	8.50	26.50	85.62	0.00	GO:0003674	molecular_function
						GO:0005634	nucleus
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0008150	biological_process
c3069_g1_i1	NA	12.00	295.63	8.03	12.27	NA	NA
c2123_g1_i1	O74215	88.92	6.47	6.66	939.95	GO:0000166	nucleotide binding
						GO:0004371	glycerone kinase activity
						GO:0005524	ATP binding
						GO:0005737	cytoplasm
						GO:0005829	cytosol
						GO:0006071	glycerol metabolic process
						GO:0016301	kinase activity
						GO:0016310	phosphorylation
						GO:0016740	transferase activity
						GO:0019563	glycerol catabolic process
						GO:0019588	anaerobic glycerol catabolic process
						GO:0050354	triokinase activity
c2464_g1_i1	O94599	2.80	0.00	0.00	21.42	GO:0000139	Golgi membrane
						GO:0003674	molecular_function
						GO:0005737	cytoplasm
						GO:0005794	Golgi apparatus
						GO:0008150	biological_process
						GO:0016020	membrane
						GO:0016021	integral component of membrane
c2287_g1_i1	P78812	5073.93	4018.74	691.17	323.68	GO:0004616	phosphogluconate dehydrogenase (decarboxylating) activity
						GO:0005737	cytoplasm
						GO:0005739	mitochondrion
						GO:0005829	cytosol
						GO:0006098	pentose-phosphate shunt
						GO:0009051	pentose-phosphate shunt, oxidative branch
						GO:0016491	oxidoreductase activity
						GO:0016616	oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor
